row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country_region,city,state_province,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_quarter,weekday,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag
8761,US-2025-106180,2025-09-18,2025-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,2025,9,3,Thursday,5,Medium,27.0,6.4386,No Discount,0
8762,US-2025-166856,2025-09-18,2025-09-22,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.080000000000002,7,0.2,3.5279999999999996,2025,9,3,Thursday,4,Medium,34.999999999999986,6.552000000000002,Low,0
8763,US-2025-140508,2025-09-18,2025-09-21,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.889999999999986,2025,9,3,Thursday,3,Medium,31.24999999999999,78.95800000000001,Low,0
8764,US-2025-106180,2025-09-18,2025-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042000000000005,2025,9,3,Thursday,5,Medium,47.00000000000001,5.755799999999999,No Discount,0
8765,US-2025-164756,2025-09-18,2025-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0.0,24.460800000000003,2025,9,3,Thursday,4,Medium,48.00000000000001,26.4992,No Discount,0
8766,US-2025-148068,2025-09-18,2025-09-25,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312,2025,9,3,Thursday,7,Slow,48.00000000000001,10.1088,No Discount,0
8767,US-2025-133333,2025-09-18,2025-09-22,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.223999999999998,2025,9,3,Thursday,4,Medium,44.99999999999999,12.496,No Discount,0
8768,US-2025-164756,2025-09-18,2025-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0.0,114.93849999999998,2025,9,3,Thursday,4,Medium,46.999999999999986,129.61150000000004,No Discount,0
8769,US-2025-164756,2025-09-18,2025-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,12.4416,2025,9,3,Thursday,4,Medium,47.99999999999999,13.478400000000002,No Discount,0
8770,US-2025-134439,2025-09-18,2025-09-23,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98,2025,9,3,Thursday,5,Medium,50.0,7.98,No Discount,0
8771,US-2025-106180,2025-09-18,2025-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,2025,9,3,Thursday,5,Medium,48.00000000000001,74.72399999999999,No Discount,0
8772,US-2025-131016,2025-09-18,2025-09-20,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,0.2,-2.9739999999999966,2025,9,3,Thursday,2,Fast,-6.249999999999992,50.558,Low,1
8773,US-2025-164756,2025-09-18,2025-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0.0,9.999199999999997,2025,9,3,Thursday,4,Medium,28.999999999999993,24.480800000000002,No Discount,0
8774,US-2025-166856,2025-09-18,2025-09-22,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.107199999999992,2025,9,3,Thursday,4,Medium,7.999999999999992,93.23280000000001,No Discount,0
8775,US-2025-164756,2025-09-18,2025-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0.0,26.790400000000005,2025,9,3,Thursday,4,Medium,28.000000000000004,68.8896,No Discount,0
8776,US-2025-164756,2025-09-18,2025-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0.0,119.4742,2025,9,3,Thursday,4,Medium,28.999999999999996,292.5058,No Discount,0
8777,US-2025-143378,2025-09-19,2025-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.58800000000001,2,0.7,-128.2388,2025,9,3,Friday,6,Slow,-176.66666666666663,200.8268,High,1
8778,US-2025-143378,2025-09-19,2025-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.38239999999999,2025,9,3,Friday,6,Slow,14.999999999999996,347.83360000000005,Low,0
8779,US-2025-102974,2025-09-19,2025-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0.0,6.063200000000002,2025,9,3,Friday,5,Medium,26.000000000000007,17.2568,No Discount,0
8780,US-2025-143378,2025-09-19,2025-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.553800000000001,2025,9,3,Friday,6,Slow,27.500000000000004,17.2782,Low,0
8781,US-2025-139787,2025-09-19,2025-09-23,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.452000000000002,2025,9,3,Friday,4,Medium,38.00000000000001,21.947999999999997,No Discount,0
8782,US-2025-102974,2025-09-19,2025-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10004956,Office Supplies,Art,Newell 33,16.740000000000002,3,0.0,4.854599999999998,2025,9,3,Friday,5,Medium,28.999999999999982,11.885400000000004,No Discount,0
8783,US-2025-160801,2025-09-19,2025-09-19,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.8420000000000005,3,0.7,-3.3893999999999984,2025,9,3,Friday,0,Fast,-69.99999999999996,8.231399999999999,High,1
8784,US-2025-153822,2025-09-19,2025-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.180000000000003,4,0.7,-13.938000000000002,2025,9,3,Friday,6,Slow,-76.66666666666666,32.11800000000001,High,1
8785,US-2025-148866,2025-09-19,2025-09-24,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.400000000000006,5,0.0,15.552,2025,9,3,Friday,5,Medium,47.99999999999999,16.848000000000006,No Discount,0
8786,US-2025-153822,2025-09-19,2025-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.524800000000002,2025,9,3,Friday,6,Slow,-20.000000000000014,15.148800000000003,Low,1
8787,US-2025-139619,2025-09-19,2025-09-23,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.56160000000001,2025,9,3,Friday,4,Medium,10.00000000000001,86.05439999999999,Low,0
8788,US-2025-102974,2025-09-19,2025-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0.0,31.489499999999992,2025,9,3,Friday,5,Medium,20.999999999999996,118.4605,No Discount,0
8789,US-2025-153822,2025-09-19,2025-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.479200000000006,2025,9,3,Friday,6,Slow,5.000000000000006,85.1048,Low,0
8790,US-2025-143378,2025-09-19,2025-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.19759999999999,2025,9,3,Friday,6,Slow,9.999999999999995,172.7784,Low,0
8791,US-2025-153822,2025-09-19,2025-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.49500000000002,2025,9,3,Friday,6,Slow,6.250000000000004,442.425,Low,0
8792,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,2025,9,3,Saturday,6,Slow,16.666666666666668,1878.6749999999997,Low,0
8793,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.099099999999988,2025,9,3,Saturday,6,Slow,9.999999999999986,72.8919,Low,0
8794,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.176400000000008,2025,9,3,Saturday,6,Slow,6.66666666666667,254.4696,Low,0
8795,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.1270000000004,11,0.1,609.7157,2025,9,3,Saturday,6,Slow,21.111111111111107,2278.4113000000007,Low,0
8796,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,2025,9,3,Saturday,6,Slow,33.75,7.806900000000001,Low,0
8797,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876000000000003,2025,9,3,Saturday,6,Slow,41.0,2.5724,No Discount,0
8798,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0.0,18.1044,2025,9,3,Saturday,6,Slow,46.99999999999999,20.415600000000005,No Discount,0
8799,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0.0,6.329599999999999,2025,9,3,Saturday,6,Slow,46.0,7.430400000000001,No Discount,0
8800,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0.0,12.712000000000003,2025,9,3,Saturday,6,Slow,28.000000000000007,32.687999999999995,No Discount,0
8801,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.79199999999999,2025,9,3,Saturday,6,Slow,29.99999999999999,50.84800000000001,No Discount,0
8802,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0.0,20.38979999999999,2025,9,3,Saturday,6,Slow,33.999999999999986,39.580200000000005,No Discount,0
8803,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0.0,95.76,2025,9,3,Saturday,6,Slow,45.0,117.04,No Discount,0
8804,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.309500000000007,2025,9,3,Saturday,6,Slow,27.000000000000007,76.54049999999998,No Discount,0
8805,US-2025-100111,2025-09-20,2025-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0.0,350.9082000000001,2025,9,3,Saturday,6,Slow,27.0,948.7518,No Discount,0
8806,CA-2025-153738,2025-09-20,2025-09-22,First Class,AG-10270,Alejandro Grove,Consumer,Canada,Toronto,Ontario,M2N,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0.0,16.96,2025,9,3,Saturday,2,Fast,45.010615711252655,20.72,No Discount,0
8807,US-2025-123351,2025-09-21,2025-09-25,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,31907,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0.0,24.144,2025,9,3,Sunday,4,Medium,30.0,56.336000000000006,No Discount,0
8808,US-2025-151428,2025-09-21,2025-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0.0,9.8784,2025,9,3,Sunday,5,Medium,48.99999999999999,10.281600000000001,No Discount,0
8809,US-2025-146878,2025-09-21,2025-09-27,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.605799999999999,2025,9,3,Sunday,6,Slow,-69.99999999999999,20.8998,High,1
8810,US-2025-169817,2025-09-21,2025-09-25,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.9080000000000004,2,0.7,-1.5264000000000002,2025,9,3,Sunday,4,Medium,-80.0,3.4344000000000006,High,1
8811,US-2025-133074,2025-09-21,2025-09-25,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0.0,27.93,2025,9,3,Sunday,4,Medium,50.0,27.93,No Discount,0
8812,US-2025-165155,2025-09-21,2025-09-23,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,3.877499999999999,2025,9,3,Sunday,2,Fast,24.999999999999993,11.6325,No Discount,0
8813,US-2025-132262,2025-09-21,2025-09-23,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,2025,9,3,Sunday,2,Fast,21.0,56.864200000000004,No Discount,0
8814,US-2025-132262,2025-09-21,2025-09-23,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0.0,26.3934,2025,9,3,Sunday,2,Fast,32.99999999999999,53.586600000000004,No Discount,0
8815,US-2025-167381,2025-09-22,2025-09-24,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0.0,41.13319999999999,2025,9,3,Monday,2,Fast,16.999999999999996,200.82680000000002,No Discount,0
8816,US-2025-162789,2025-09-22,2025-09-24,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0.0,3.9831,2025,9,3,Monday,2,Fast,32.99999999999999,8.0869,No Discount,0
8817,US-2025-161970,2025-09-22,2025-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0.0,6.4584,2025,9,3,Monday,5,Medium,36.0,11.4816,No Discount,0
8818,US-2025-108245,2025-09-22,2025-09-27,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.227999999999998,7,0.8,-18.52620000000001,2025,9,3,Monday,5,Medium,-165.0000000000001,29.754200000000008,High,1
8819,US-2025-158379,2025-09-22,2025-09-26,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607000000000001,1,0.7,-4.2987,2025,9,3,Monday,4,Medium,-76.66666666666664,9.905700000000001,High,1
8820,US-2025-166317,2025-09-22,2025-09-26,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0.0,15.5288,2025,9,3,Monday,4,Medium,47.0,17.5112,No Discount,0
8821,US-2025-161053,2025-09-22,2025-09-23,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0.0,318.3016,2025,9,3,Monday,1,Fast,46.0,373.65840000000003,No Discount,0
8822,US-2025-136000,2025-09-22,2025-09-25,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.563799999999995,2025,9,3,Monday,3,Medium,36.249999999999986,25.61220000000001,Low,0
8823,US-2025-108245,2025-09-22,2025-09-27,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022,2025,9,3,Monday,5,Medium,37.50000000000001,8.37,Low,0
8824,US-2025-167381,2025-09-22,2025-09-24,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0.0,13.3056,2025,9,3,Monday,2,Fast,48.00000000000001,14.414399999999999,No Discount,0
8825,US-2025-103226,2025-09-22,2025-09-28,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,12.231,2025,9,3,Monday,6,Slow,45.0,14.949,No Discount,0
8826,US-2025-161970,2025-09-22,2025-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2,0.0,6.2208000000000006,2025,9,3,Monday,5,Medium,48.00000000000001,6.7392,No Discount,0
8827,US-2025-166317,2025-09-22,2025-09-26,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0.0,107.7216,2025,9,3,Monday,4,Medium,49.0,112.11840000000001,No Discount,0
8828,US-2025-102967,2025-09-22,2025-09-26,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,03301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0.0,17.523999999999997,2025,9,3,Monday,4,Medium,25.999999999999996,49.876000000000005,No Discount,0
8829,US-2025-117009,2025-09-22,2025-09-28,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.148800000000001,2025,9,3,Monday,6,Slow,28.000000000000004,15.8112,No Discount,0
8830,US-2025-158379,2025-09-22,2025-09-26,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736000000001,7,0.2,-1049.3406,2025,9,3,Monday,4,Medium,-22.499999999999996,5713.0766,Low,1
8831,US-2025-162789,2025-09-22,2025-09-24,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9,0.0,171.36000000000007,2025,9,3,Monday,2,Fast,16.000000000000007,899.6399999999999,No Discount,0
8832,US-2025-158379,2025-09-22,2025-09-26,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.98400000000001,2,0.2,22.995400000000004,2025,9,3,Monday,4,Medium,28.750000000000004,56.988600000000005,Low,0
8833,US-2025-166317,2025-09-22,2025-09-26,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.815999999999995,2025,9,3,Monday,4,Medium,9.999999999999995,88.344,No Discount,0
8834,US-2025-161053,2025-09-22,2025-09-23,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0.0,15.378000000000004,2025,9,3,Monday,1,Fast,44.00000000000001,19.572,No Discount,0
8835,US-2025-166317,2025-09-22,2025-09-26,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0.0,25.22129999999999,2025,9,3,Monday,4,Medium,28.999999999999986,61.748700000000014,No Discount,0
8836,US-2025-122196,2025-09-22,2025-09-24,First Class,CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0.0,113.67419999999998,2025,9,3,Monday,2,Fast,28.999999999999993,278.30580000000003,No Discount,0
8837,CA-2025-125724,2025-09-22,2025-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,Canada,Regina,Saskatchewan,S0G,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.43,7,0.2,8.55,2025,9,3,Monday,5,Medium,12.494519947391494,59.88000000000001,Low,0
8838,US-2025-132059,2025-09-23,2025-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.58800000000005,2,0.7,-240.78400000000005,2025,9,3,Tuesday,6,Slow,-133.33333333333331,421.37200000000007,High,1
8839,US-2025-121853,2025-09-23,2025-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.481600000000014,2025,9,3,Tuesday,6,Slow,10.000000000000002,535.3344,Low,0
8840,US-2025-121412,2025-09-23,2025-09-27,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328000000000003,3,0.2,3.665999999999995,2025,9,3,Tuesday,4,Medium,12.499999999999982,25.662000000000006,Low,0
8841,US-2025-125647,2025-09-23,2025-09-28,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.17599999999997,6,0.8,-197.5752,2025,9,3,Tuesday,5,Medium,-270.0000000000001,270.7512,High,1
8842,US-2025-123778,2025-09-23,2025-09-30,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0.0,48.288,2025,9,3,Tuesday,7,Slow,30.0,112.67200000000001,No Discount,0
